trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.9585635409273616}",20,15,-35.64794604030167,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
185,False,"{'a': 0.5, 'e': 0.9581150999935522}",20,0,-126.33042152319797,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
186,False,"{'a': 0.5, 'e': 0.9576642974023177}",30,14,-58.137664562757074,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.9572111342648416}",20,0,-220.16876308561734,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 5}",0
188,False,"{'a': 0.5, 'e': 0.9567556116981252}",25,0,-165.00726261169598,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.9562977308249859}",25,0,-114.18793002985201,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
190,False,"{'a': 0.5, 'e': 0.9558374927740542}",20,0,-33.072096269428364,"{0: 12, 1: 7, 2: 1, 3: 0, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.9553748986797704}",20,0,-116.17293732031209,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.9549099496823826}",25,0,-159.5981682476412,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 3}",0
193,False,"{'a': 0.5, 'e': 0.9544426469279434}",35,0,-219.11678670571513,"{0: 19, 1: 4, 2: 8, 3: 1, 4: 3}",0
194,False,"{'a': 0.5, 'e': 0.953972991568307}",20,0,-32.870631031046265,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.9535009847611265}",25,16,-13.105236682829599,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.9530266276698517}",20,0,-75.33066693602892,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.9525499214637247}",20,0,-92.37357851338696,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.9520708673177787}",25,0,-99.49836333287476,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
199,False,"{'a': 0.5, 'e': 0.9515894664128338}",30,0,-107.49193385510657,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
200,False,"{'a': 0.5, 'e': 0.951105719935495}",20,0,-87.48279082732705,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.9506196290781486}",20,0,-111.3101772843401,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.9501311950389598}",20,0,-45.39509975422798,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.9496404190218695}",30,0,-182.48761185778548,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
204,False,"{'a': 0.5, 'e': 0.949147302236591}",25,2,-95.87990145511073,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 1}",1
205,False,"{'a': 0.5, 'e': 0.948651845898608}",25,0,-109.47304046335304,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
206,False,"{'a': 0.5, 'e': 0.9481540512291703}",20,6,-131.69430866650345,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 3}",1
207,False,"{'a': 0.5, 'e': 0.9476539194552916}",25,5,-52.51949074586106,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
208,False,"{'a': 0.5, 'e': 0.9471514518097469}",25,0,-234.46069821012472,"{0: 9, 1: 4, 2: 6, 3: 4, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.946646649531068}",25,0,-62.46872604913836,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.9461395138635421}",25,0,-258.9682423247235,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 5}",0
211,False,"{'a': 0.5, 'e': 0.9456300460572075}",30,0,-206.6916380725038,"{0: 16, 1: 6, 2: 3, 3: 2, 4: 3}",0
212,False,"{'a': 0.5, 'e': 0.9451182473678511}",20,0,-61.72429502649536,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9446041190570053}",20,0,-72.32904366662252,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.9440876623919446}",25,0,-65.37444562272059,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.9435688786456831}",30,3,-185.29673639373576,"{0: 13, 1: 3, 2: 7, 3: 2, 4: 2}",1
216,False,"{'a': 0.5, 'e': 0.9430477690969702}",20,0,-98.71889275561597,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.9425243350302888}",30,0,-159.74594089325922,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
218,False,"{'a': 0.5, 'e': 0.9419985777358512}",20,0,-63.09181355758816,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.9414704985095962}",20,0,-108.22611302447719,"{0: 11, 1: 0, 2: 6, 3: 3, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.9409400986531861}",20,0,-162.79014220228814,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
221,False,"{'a': 0.5, 'e': 0.9404073794740033}",25,0,-180.7005561989948,"{0: 18, 1: 1, 2: 0, 3: 2, 4: 4}",0
222,False,"{'a': 0.5, 'e': 0.9398723422851469}",25,0,-59.73276841635662,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.93933498840543}",20,2,-22.292704009517927,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.9387953191593756}",20,0,-88.31854166516686,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
225,False,"{'a': 0.5, 'e': 0.9382533358772145}",30,3,-116.77053984349571,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 2}",1
226,False,"{'a': 0.5, 'e': 0.9377090398948807}",20,0,-120.46592651721708,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.9371624325540094}",20,0,-72.401353721201,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.9366135152019325}",25,0,-30.831944421934615,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.9360622891916762}",20,0,-35.29393872926122,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.9355087558819573}",25,0,-84.4402259432101,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.9349529166371795}",20,0,-124.51178758436555,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
232,False,"{'a': 0.5, 'e': 0.9343947728274309}",20,0,-23.6964661194577,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.9338343258284799}",25,0,-193.16559816645193,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
234,False,"{'a': 0.5, 'e': 0.933271577021772}",25,6,-30.258761842818927,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.9327065277944264}",25,12,-13.344124286804266,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.9321391795392326}",25,0,-197.92740198051754,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
237,False,"{'a': 0.5, 'e': 0.9315695336546473}",35,0,-162.40156210114398,"{0: 23, 1: 1, 2: 7, 3: 2, 4: 2}",0
238,False,"{'a': 0.5, 'e': 0.93099759154479}",20,0,-76.01853255945223,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.9304233546194407}",20,0,-141.8825578717278,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.9298468242940358}",20,0,-66.33113186362421,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.9292680019896643}",25,0,-54.76373667068515,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
242,False,"{'a': 0.5, 'e': 0.9286868891330653}",20,0,-76.42995976453503,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.9281034871566235}",20,0,-92.37348945304768,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
244,False,"{'a': 0.5, 'e': 0.927517797498366}",20,0,-210.01307263186206,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
245,False,"{'a': 0.5, 'e': 0.9269298216019592}",20,0,-103.56909209983819,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.9263395609167044}",20,0,-57.35679693822749,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.9257470168975349}",25,0,-88.18745109615539,"{0: 15, 1: 4, 2: 3, 3: 3, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.9251521910050122}",20,0,-138.4106199644242,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
249,False,"{'a': 0.5, 'e': 0.9245550847053222}",20,0,-90.31068915745105,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",1
250,False,"{'a': 0.5, 'e': 0.9239556994702721}",25,0,-143.9157394521543,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
251,False,"{'a': 0.5, 'e': 0.9233540367772862}",25,0,-116.88633822534585,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
252,False,"{'a': 0.5, 'e': 0.9227500981094026}",30,0,-153.62887555009763,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
253,False,"{'a': 0.5, 'e': 0.9221438849552692}",20,0,-80.60099787095585,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.9215353988091408}",30,0,-81.65671815691697,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.9209246411708745}",25,0,-60.96076771615054,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.9203116135459264}",20,11,-21.730544858301926,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.919696317445348}",20,6,-87.71170813915786,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 1}",1
258,False,"{'a': 0.5, 'e': 0.9190787543857823}",25,0,-168.1623750085528,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
259,False,"{'a': 0.5, 'e': 0.9184589258894604}",20,0,-99.18971373994947,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
260,False,"{'a': 0.5, 'e': 0.9178368334841971}",25,8,-89.20836990642316,"{0: 9, 1: 1, 2: 6, 3: 0, 4: 1}",1
261,False,"{'a': 0.5, 'e': 0.9172124787033875}",25,0,-116.62336039671167,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.9165858630860038}",25,0,-113.70966611568757,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
263,False,"{'a': 0.5, 'e': 0.91595698817659}",25,0,-137.0875589746875,"{0: 16, 1: 5, 2: 1, 3: 0, 4: 3}",0
264,False,"{'a': 0.5, 'e': 0.9153258555252599}",20,0,-53.963802450843446,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
265,False,"{'a': 0.5, 'e': 0.914692466687692}",20,0,-75.86490976621239,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
266,False,"{'a': 0.5, 'e': 0.914056823225126}",20,0,-33.27849668223567,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
267,False,"{'a': 0.5, 'e': 0.9134189267043593}",30,0,-127.95377717559359,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 3}",0
268,False,"{'a': 0.5, 'e': 0.9127787786977426}",20,0,-96.35946981402797,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
269,False,"{'a': 0.5, 'e': 0.9121363807831764}",25,0,-179.97516811868064,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
270,False,"{'a': 0.5, 'e': 0.9114917345441071}",20,0,-121.71103677690164,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.9108448415695228}",20,0,-113.34305419414225,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
272,False,"{'a': 0.5, 'e': 0.9101957034539497}",20,0,-188.04432331357856,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
273,False,"{'a': 0.5, 'e': 0.9095443217974479}",25,0,-39.182526012011394,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.908890698205608}",25,0,-158.49386757859756,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
275,False,"{'a': 0.5, 'e': 0.9082348342895461}",25,0,-192.38781066824131,"{0: 14, 1: 0, 2: 5, 3: 4, 4: 2}",0
276,False,"{'a': 0.5, 'e': 0.9075767316659011}",30,10,-102.13443747080758,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",1
277,False,"{'a': 0.5, 'e': 0.9069163919568297}",20,0,-26.638300391432157,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
278,False,"{'a': 0.5, 'e': 0.9062538167900029}",25,0,-76.35604185869053,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.9055890077986021}",25,0,-121.18460658504983,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0
280,False,"{'a': 0.5, 'e': 0.9049219666213144}",20,0,-97.12308569553659,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
281,False,"{'a': 0.5, 'e': 0.9042526949023293}",20,0,-43.59940021847461,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.9035811942913344}",25,3,-21.46869308970469,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.9029074664435112}",25,0,-95.97178966435845,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.9022315130195311}",35,0,-111.77777777512269,"{0: 25, 1: 3, 2: 5, 3: 0, 4: 2}",0
285,False,"{'a': 0.5, 'e': 0.9015533356855514}",25,0,-151.81991407637452,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
286,False,"{'a': 0.5, 'e': 0.900872936113211}",20,9,-89.8068213156728,"{0: 5, 1: 0, 2: 4, 3: 1, 4: 1}",1
287,False,"{'a': 0.5, 'e': 0.9001903159796265}",25,0,-224.31414474090928,"{0: 15, 1: 2, 2: 1, 3: 3, 4: 4}",0
288,False,"{'a': 0.5, 'e': 0.8995054769673879}",20,0,-83.11597702153396,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
289,False,"{'a': 0.5, 'e': 0.8988184207645545}",20,0,-126.50316607812071,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
290,False,"{'a': 0.5, 'e': 0.898129149064651}",20,0,-79.7099800978954,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.8974376635666625}",20,0,-115.10195472120701,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
292,False,"{'a': 0.5, 'e': 0.8967439659750317}",20,0,-109.38674993884095,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
293,False,"{'a': 0.5, 'e': 0.896048057999653}",20,0,-141.7028050020584,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
294,False,"{'a': 0.5, 'e': 0.89534994135587}",20,0,-78.52945721545531,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.8946496177644697}",20,8,-131.32103076906222,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 3}",1
296,False,"{'a': 0.5, 'e': 0.8939470889516796}",25,0,-147.4789195063876,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
297,False,"{'a': 0.5, 'e': 0.8932423566491625}",25,0,-141.03021598387042,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
298,False,"{'a': 0.5, 'e': 0.8925354225940129}",20,0,-21.32142462544943,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.8918262885287519}",20,12,1.422784277909037,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.891114956201324}",20,0,-63.514073887635305,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.8904014273650916}",25,0,-155.49073342211145,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
302,False,"{'a': 0.5, 'e': 0.8896857037788318}",20,0,-92.34760298899369,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
303,False,"{'a': 0.5, 'e': 0.8889677872067312}",25,3,-115.18373994343692,"{0: 12, 1: 1, 2: 7, 3: 1, 4: 1}",1
304,False,"{'a': 0.5, 'e': 0.8882476794183819}",35,0,-212.8963088060675,"{0: 22, 1: 1, 2: 7, 3: 2, 4: 3}",0
305,False,"{'a': 0.5, 'e': 0.8875253821887774}",20,12,-31.925100973395665,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.8868008972983078}",25,0,-121.41611573588366,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
307,False,"{'a': 0.5, 'e': 0.8860742265327554}",20,0,-86.95821682043753,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
308,False,"{'a': 0.5, 'e': 0.8853453716832905}",20,11,-25.92197787244529,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.8846143345464674}",30,0,-130.25397063020233,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
310,False,"{'a': 0.5, 'e': 0.8838811169242189}",30,4,-107.73818295628061,"{0: 14, 1: 4, 2: 5, 3: 3, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.8831457206238528}",25,0,-65.72296644371738,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
312,False,"{'a': 0.5, 'e': 0.8824081474580471}",30,0,-119.36336831616315,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
313,False,"{'a': 0.5, 'e': 0.8816683992448454}",25,0,-102.34013739890372,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
314,False,"{'a': 0.5, 'e': 0.8809264778076529}",20,0,-72.7002450165224,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
315,False,"{'a': 0.5, 'e': 0.8801823849752313}",25,0,-77.18157665752702,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.8794361225816946}",25,7,-164.88533804315313,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 3}",1
317,False,"{'a': 0.5, 'e': 0.8786876924665045}",20,0,-188.96520395704366,"{0: 8, 1: 0, 2: 8, 3: 2, 4: 2}",0
318,False,"{'a': 0.5, 'e': 0.8779370964744663}",20,0,-99.57658966036388,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.8771843364557234}",25,0,-78.5982967067166,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.8764294142657537}",20,0,-66.65021466615458,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.8756723317653645}",20,13,11.393081922259618,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.8749130908206881}",30,0,-160.29508576176744,"{0: 16, 1: 6, 2: 5, 3: 1, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.8741516933031772}",25,5,-36.60557001036548,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",1
324,False,"{'a': 0.5, 'e': 0.8733881410896001}",20,0,-148.31481504137338,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
325,False,"{'a': 0.5, 'e': 0.8726224360620362}",25,9,-1.3661937106892053,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.8718545801078713}",25,7,-75.2436793389363,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 1}",1
327,False,"{'a': 0.5, 'e': 0.8710845751197934}",25,0,-30.483660748571403,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.8703124229957875}",25,0,-94.57408530791757,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.8695381256391306}",20,0,-54.54428612233113,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
330,False,"{'a': 0.5, 'e': 0.8687616849583882}",25,0,-193.6136744785503,"{0: 12, 1: 5, 2: 4, 3: 1, 4: 3}",0
331,False,"{'a': 0.5, 'e': 0.8679831028674084}",20,8,-29.039053733359932,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.8672023812853177}",25,0,-69.87163650500979,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.8664195221365165}",20,13,3.4362420618323437,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.8656345273506739}",20,9,-117.76228120914092,"{0: 4, 1: 3, 2: 1, 3: 1, 4: 2}",1
335,False,"{'a': 0.5, 'e': 0.8648473988627231}",20,0,-122.24536399313583,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
336,False,"{'a': 0.5, 'e': 0.8640581386128567}",25,0,-103.1668124860044,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
337,False,"{'a': 0.5, 'e': 0.863266748546522}",20,0,-169.62050913133376,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
338,False,"{'a': 0.5, 'e': 0.8624732306144158}",20,0,-31.457452889156247,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.8616775867724802}",20,0,-100.72635888335746,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
340,False,"{'a': 0.5, 'e': 0.8608798189818971}",20,0,-92.00603586012573,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.8600799292090843}",30,0,-73.08580308417922,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
342,False,"{'a': 0.5, 'e': 0.8592779194256893}",20,0,-138.02100276712972,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
343,False,"{'a': 0.5, 'e': 0.8584737916085857}",20,0,-159.1285690194586,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
344,False,"{'a': 0.5, 'e': 0.857667547739868}",20,3,-17.282856642107674,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.856859189806846}",20,5,-14.70483927123333,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.8560487198020409}",25,0,-9.094925896166936,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.8552361397231799}",20,0,-86.02582033815793,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
348,False,"{'a': 0.5, 'e': 0.8544214515731909}",20,0,-35.48326937812567,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
349,False,"{'a': 0.5, 'e': 0.8536046573601986}",25,0,-170.98434819185192,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
350,False,"{'a': 0.5, 'e': 0.8527857590975187}",25,0,-91.48995762000797,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
351,False,"{'a': 0.5, 'e': 0.851964758803653}",25,0,-98.89125155840739,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
352,False,"{'a': 0.5, 'e': 0.8511416585022844}",25,0,-72.11238282143151,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
353,False,"{'a': 0.5, 'e': 0.8503164602222729}",30,0,-187.77007520804227,"{0: 14, 1: 4, 2: 9, 3: 1, 4: 2}",0
354,False,"{'a': 0.5, 'e': 0.8494891659976491}",20,0,-79.85026682584504,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
355,False,"{'a': 0.5, 'e': 0.8486597778676102}",35,0,-168.44438635456916,"{0: 20, 1: 4, 2: 9, 3: 0, 4: 2}",0
356,False,"{'a': 0.5, 'e': 0.8478282978765144}",25,3,-10.888424656687484,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.8469947280738764}",25,0,-101.97277370342681,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
358,False,"{'a': 0.5, 'e': 0.8461590705143621}",20,0,-172.3582738855443,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 4}",0
359,False,"{'a': 0.5, 'e': 0.8453213272577833}",25,0,-76.64092356482452,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.844481500369093}",20,3,-1.3730435201197857,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.8436395919183799}",20,0,-96.58932902963966,"{0: 10, 1: 6, 2: 2, 3: 1, 4: 1}",0
362,False,"{'a': 0.5, 'e': 0.8427956039808638}",30,0,-94.74325801214833,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
363,False,"{'a': 0.5, 'e': 0.8419495386368903}",30,0,-95.1623708207145,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
364,False,"{'a': 0.5, 'e': 0.8411013979719252}",20,0,-48.91719285775033,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
365,False,"{'a': 0.5, 'e': 0.8402511840765502}",20,0,-81.66497507268338,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.8393988990464568}",25,0,-116.47273170220645,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
367,False,"{'a': 0.5, 'e': 0.8385445449824424}",25,0,-46.29572461240842,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
