trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.9816936431924285}",25,0,-109.6885819719866,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.9814936481498857}",20,0,-76.75743390126384,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
186,False,"{'a': 0.5, 'e': 0.9812925767741818}",30,0,-186.82054371063344,"{0: 16, 1: 1, 2: 10, 3: 1, 4: 2}",0
187,False,"{'a': 0.5, 'e': 0.9810904292858175}",20,8,-43.03073566714636,"{0: 5, 1: 4, 2: 3, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.9808872059064732}",20,0,-134.63764444841271,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.9806829068590092}",30,0,-97.77647069383754,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.9804775323674656}",20,0,-150.44589367824193,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
191,False,"{'a': 0.5, 'e': 0.9802710826570619}",20,0,-97.38495720870088,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
192,False,"{'a': 0.5, 'e': 0.9800635579541964}",20,0,-89.09296662140088,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.9798549584864464}",20,0,-78.86811521269625,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.979645284482568}",20,0,-42.55400064785704,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.9794345361724957}",20,0,-106.06712872943804,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.9792227137873415}",30,0,-252.0248637287994,"{0: 14, 1: 3, 2: 7, 3: 3, 4: 3}",0
197,False,"{'a': 0.5, 'e': 0.979009817559396}",20,7,-36.39424342340406,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.978795847722127}",20,0,-192.54689269494534,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 3}",0
199,False,"{'a': 0.5, 'e': 0.9785808045101798}",20,0,-174.33254639931397,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
200,False,"{'a': 0.5, 'e': 0.9783646881593768}",20,9,-13.886391458493524,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.9781474989067171}",30,0,-229.3431930664524,"{0: 16, 1: 1, 2: 8, 3: 2, 4: 3}",0
202,False,"{'a': 0.5, 'e': 0.9779292369903766}",25,3,-21.947032852021827,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.9777099026497071}",30,0,-124.36069403273711,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
204,False,"{'a': 0.5, 'e': 0.9774894961252371}",20,0,-136.94447692439797,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.9772680176586702}",20,0,-105.50227844989388,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
206,False,"{'a': 0.5, 'e': 0.9770454674928859}",25,0,-118.86039681311604,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.976821845871939}",25,0,-148.90116550347307,"{0: 13, 1: 0, 2: 9, 3: 2, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.976597153041059}",25,0,-120.81709762294987,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.9763713892466503}",30,6,-75.36058791511958,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.976144554736292}",20,0,-31.478349125896173,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.9759166497587369}",30,0,-200.88669130997798,"{0: 18, 1: 4, 2: 4, 3: 0, 4: 4}",0
212,False,"{'a': 0.5, 'e': 0.9756876745639119}",20,0,-55.24548690856551,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9754576294029177}",25,0,-196.47063358323675,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
214,False,"{'a': 0.5, 'e': 0.975226514528028}",25,0,-101.80212043543261,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.97499433019269}",25,0,-69.48334611126063,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
216,False,"{'a': 0.5, 'e': 0.9747610766515233}",20,0,-74.93834587785312,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.9745267541603203}",25,0,-80.25298483176934,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.9742913629760456}",30,0,-211.18244984424805,"{0: 18, 1: 4, 2: 3, 3: 1, 4: 4}",0
219,False,"{'a': 0.5, 'e': 0.9740549033568355}",20,0,-131.64539917678619,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
220,False,"{'a': 0.5, 'e': 0.9738173755619983}",25,0,-173.24979383248467,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
221,False,"{'a': 0.5, 'e': 0.9735787798520137}",20,0,-42.71470655753841,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.9733391164885322}",20,0,-118.87446541778434,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
223,False,"{'a': 0.5, 'e': 0.9730983857343753}",30,0,-192.0901622177205,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
224,False,"{'a': 0.5, 'e': 0.9728565878535351}",20,0,-41.04310232374421,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
225,False,"{'a': 0.5, 'e': 0.9726137231111739}",35,0,-173.97901576733025,"{0: 21, 1: 3, 2: 8, 3: 1, 4: 2}",0
226,False,"{'a': 0.5, 'e': 0.9723697917736237}",20,0,-36.94231178347285,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
227,False,"{'a': 0.5, 'e': 0.9721247941083866}",25,0,-159.6891529424583,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 3}",0
228,False,"{'a': 0.5, 'e': 0.9718787303841337}",20,0,-71.20700367173716,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
229,False,"{'a': 0.5, 'e': 0.9716316008707054}",25,0,-99.28182686893408,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
230,False,"{'a': 0.5, 'e': 0.9713834058391108}",20,12,4.02331654770068,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.9711341455615272}",20,0,-178.50437590345803,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
232,False,"{'a': 0.5, 'e': 0.9708838203113007}",20,0,-19.52317958701324,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.9706324303629447}",20,0,-222.4788264207542,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 5}",0
234,False,"{'a': 0.5, 'e': 0.9703799759921403}",25,0,-146.46269198522566,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
235,False,"{'a': 0.5, 'e': 0.9701264574757362}",25,0,-40.36320141620669,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.9698718750917478}",30,11,-98.18961037603621,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 2}",1
237,False,"{'a': 0.5, 'e': 0.9696162291193571}",20,0,-181.81223369181546,"{0: 7, 1: 3, 2: 7, 3: 1, 4: 2}",0
238,False,"{'a': 0.5, 'e': 0.9693595198389126}",25,0,-239.52796645589703,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 5}",0
239,False,"{'a': 0.5, 'e': 0.9691017475319288}",25,0,-124.89099621893716,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.9688429124810859}",25,0,-204.3403914319225,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
241,False,"{'a': 0.5, 'e': 0.9685830149702298}",25,0,-146.28701415928114,"{0: 13, 1: 6, 2: 3, 3: 1, 4: 2}",0
242,False,"{'a': 0.5, 'e': 0.9683220552843712}",20,0,-145.1269945978167,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
243,False,"{'a': 0.5, 'e': 0.9680600337096856}",20,0,-142.33072393529096,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
244,False,"{'a': 0.5, 'e': 0.9677969505335134}",20,10,-38.28264476938252,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
245,False,"{'a': 0.5, 'e': 0.9675328060443588}",20,0,-65.74754924093016,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.9672676005318898}",25,0,-89.25226386804123,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.9670013342869384}",20,0,-150.29046268373304,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
248,False,"{'a': 0.5, 'e': 0.9667340076014992}",25,0,-80.96967919690856,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
249,False,"{'a': 0.5, 'e': 0.9664656207687304}",25,0,-174.55859068014504,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
250,False,"{'a': 0.5, 'e': 0.9661961740829523}",25,0,-45.5281755147068,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.9659256678396477}",25,0,-191.4154607755732,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
252,False,"{'a': 0.5, 'e': 0.9656541023354611}",20,0,-144.79692700069862,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
253,False,"{'a': 0.5, 'e': 0.965381477868199}",25,13,-2.113331418093394,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.9651077947368286}",30,0,-134.02621185670773,"{0: 17, 1: 2, 2: 8, 3: 3, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.9648330532414786}",25,0,-186.3240247081138,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
256,False,"{'a': 0.5, 'e': 0.9645572536834383}",20,0,-91.85795119324142,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
257,False,"{'a': 0.5, 'e': 0.9642803963651569}",25,0,-78.95368907599787,"{0: 16, 1: 6, 2: 1, 3: 1, 4: 1}",0
258,False,"{'a': 0.5, 'e': 0.9640024815902439}",25,0,-80.62924271581923,"{0: 15, 1: 6, 2: 1, 3: 3, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.9637235096634685}",20,0,-33.031871015271946,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.9634434808907588}",20,0,-72.16965084601469,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.9631623955792024}",25,11,-75.53472799968,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 2}",1
262,False,"{'a': 0.5, 'e': 0.9628802540370449}",30,8,-50.46114426735282,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.9625970565736908}",20,0,-107.02103206734402,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
264,False,"{'a': 0.5, 'e': 0.9623128034997022}",25,0,-122.25500964261532,"{0: 13, 1: 6, 2: 3, 3: 2, 4: 1}",0
265,False,"{'a': 0.5, 'e': 0.962027495126799}",25,0,-131.34216107980237,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
266,False,"{'a': 0.5, 'e': 0.9617411317678581}",20,12,8.33622653090672,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.9614537137369137}",20,0,-120.88767212143593,"{0: 11, 1: 0, 2: 5, 3: 4, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.9611652413491563}",25,0,-156.72023697927096,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
269,False,"{'a': 0.5, 'e': 0.9608757149209327}",25,0,-88.29541156429008,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.9605851347697456}",20,0,-145.49027799229742,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.9602935012142534}",20,0,-128.5847211574496,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
272,False,"{'a': 0.5, 'e': 0.9600008145742693}",25,0,-131.72314899745902,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
273,False,"{'a': 0.5, 'e': 0.9597070751707618}",25,0,-176.05825584689075,"{0: 14, 1: 2, 2: 4, 3: 3, 4: 2}",0
274,False,"{'a': 0.5, 'e': 0.9594122833258536}",35,3,-138.79324797649852,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 2}",1
275,False,"{'a': 0.5, 'e': 0.9591164393628215}",25,0,-180.60445595115968,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",0
276,False,"{'a': 0.5, 'e': 0.9588195436060964}",20,0,-70.52245730318467,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.9585215963812624}",25,8,-99.1737881672505,"{0: 9, 1: 3, 2: 2, 3: 2, 4: 1}",1
278,False,"{'a': 0.5, 'e': 0.9582225980150566}",25,6,-40.61606516202372,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
279,False,"{'a': 0.5, 'e': 0.9579225488353689}",35,15,-48.65249071161515,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
280,False,"{'a': 0.5, 'e': 0.9576214491712416}",20,0,-101.61983241931915,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
281,False,"{'a': 0.5, 'e': 0.9573192993528689}",25,0,-161.0156066583745,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
282,False,"{'a': 0.5, 'e': 0.9570160997115966}",25,0,-30.36076297968728,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
283,False,"{'a': 0.5, 'e': 0.9567118505799221}",20,0,-167.54059445770244,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
284,False,"{'a': 0.5, 'e': 0.9564065522914932}",25,16,-13.326596143535452,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.9561002051811086}",25,0,-115.65901421715058,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
286,False,"{'a': 0.5, 'e': 0.9557928095847169}",20,0,-100.45960906457358,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
287,False,"{'a': 0.5, 'e': 0.9554843658394168}",20,0,-81.93411367843032,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
288,False,"{'a': 0.5, 'e': 0.9551748742834562}",20,0,-95.01011533324252,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",1
289,False,"{'a': 0.5, 'e': 0.954864335256232}",25,3,-35.529824084551,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
290,False,"{'a': 0.5, 'e': 0.9545527490982901}",20,0,-96.21518053382516,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
291,False,"{'a': 0.5, 'e': 0.9542401161513245}",20,0,-88.07023900388891,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
292,False,"{'a': 0.5, 'e': 0.953926436758177}",20,0,-79.81017653582786,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
293,False,"{'a': 0.5, 'e': 0.9536117112628374}",20,0,-180.39433404702478,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
294,False,"{'a': 0.5, 'e': 0.9532959400104422}",35,0,-101.79845353706132,"{0: 23, 1: 4, 2: 7, 3: 0, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.9529791233472749}",20,7,-6.547815003911708,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.9526612616207655}",25,0,-171.4004089460658,"{0: 12, 1: 3, 2: 5, 3: 4, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.95234235517949}",20,0,-77.87580743072829,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
298,False,"{'a': 0.5, 'e': 0.95202240437317}",25,0,-103.34656789061569,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
299,False,"{'a': 0.5, 'e': 0.9517014095526726}",25,0,-101.6603893733252,"{0: 14, 1: 1, 2: 9, 3: 1, 4: 0}",0
300,False,"{'a': 0.5, 'e': 0.9513793710700094}",25,3,-147.82111904054142,"{0: 10, 1: 0, 2: 10, 3: 1, 4: 1}",1
301,False,"{'a': 0.5, 'e': 0.9510562892783367}",25,0,-115.88885458461867,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.9507321645319553}",20,12,-7.107080298356475,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.950406997186309}",20,0,-80.32575629300946,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
304,False,"{'a': 0.5, 'e': 0.9500807875979856}",25,0,-105.3813349882292,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
305,False,"{'a': 0.5, 'e': 0.9497535361247155}",25,0,-114.67920551070223,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
306,False,"{'a': 0.5, 'e': 0.9494252431253717}",25,0,-67.7186218198986,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.9490959089599694}",25,0,-77.6765872121208,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 1}",0
308,False,"{'a': 0.5, 'e': 0.9487655339896657}",20,11,-39.28887848838111,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
309,False,"{'a': 0.5, 'e': 0.9484341185767589}",20,12,8.18604367271798,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.9481016630846882}",20,0,-71.99965838634495,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.9477681678780336}",25,0,-71.61434765051368,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
312,False,"{'a': 0.5, 'e': 0.9474336333225153}",20,8,-35.37424920791251,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.9470980597849931}",20,0,-73.29828534116,"{0: 11, 1: 5, 2: 2, 3: 2, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.9467614476334663}",35,0,-210.8721246313267,"{0: 20, 1: 1, 2: 11, 3: 0, 4: 3}",0
315,False,"{'a': 0.5, 'e': 0.9464237972370729}",20,0,-134.9520406119658,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
316,False,"{'a': 0.5, 'e': 0.94608510896609}",20,0,-173.18590736729448,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
317,False,"{'a': 0.5, 'e': 0.9457453831919324}",20,0,-25.891076042751777,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
318,False,"{'a': 0.5, 'e': 0.9454046202871528}",35,0,-221.7307122004398,"{0: 20, 1: 5, 2: 6, 3: 0, 4: 4}",0
319,False,"{'a': 0.5, 'e': 0.9450628206254412}",20,0,-134.04621555947134,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
320,False,"{'a': 0.5, 'e': 0.9447199845816246}",25,0,-115.14573666948596,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
321,False,"{'a': 0.5, 'e': 0.9443761125316668}",30,0,-90.10718122972278,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
322,False,"{'a': 0.5, 'e': 0.9440312048526671}",20,0,-110.03269502076999,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.943685261922861}",20,0,-65.10423422728259,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.9433382841216189}",30,0,-146.68180824939807,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
325,False,"{'a': 0.5, 'e': 0.9429902718294466}",20,0,-174.39644384795088,"{0: 5, 1: 5, 2: 6, 3: 3, 4: 1}",0
326,False,"{'a': 0.5, 'e': 0.9426412254279838}",20,0,-124.21557035108884,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
327,False,"{'a': 0.5, 'e': 0.9422911453000045}",25,0,-256.345888681547,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 6}",0
328,False,"{'a': 0.5, 'e': 0.9419400318294163}",20,0,-145.04052655042054,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
329,False,"{'a': 0.5, 'e': 0.94158788540126}",20,2,-44.98046869829205,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.9412347064017091}",30,11,-44.30115260689301,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.9408804952180696}",20,0,-60.78393654783154,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
332,False,"{'a': 0.5, 'e': 0.9405252522387793}",20,0,-147.4558835053893,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
333,False,"{'a': 0.5, 'e': 0.9401689778534073}",30,0,-175.9803553665456,"{0: 17, 1: 1, 2: 9, 3: 1, 4: 2}",0
334,False,"{'a': 0.5, 'e': 0.9398116724526541}",30,0,-149.97794881045428,"{0: 18, 1: 5, 2: 2, 3: 4, 4: 1}",0
335,False,"{'a': 0.5, 'e': 0.9394533364283506}",25,3,-56.99563559009747,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.9390939701734583}",25,5,-129.81475439296193,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",1
337,False,"{'a': 0.5, 'e': 0.938733574082068}",25,0,-94.24556877125637,"{0: 13, 1: 7, 2: 4, 3: 0, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.9383721485494001}",20,0,-74.93741745179983,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
339,False,"{'a': 0.5, 'e': 0.9380096939718039}",25,0,-104.36507995735417,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.937646210746757}",30,16,-36.0549351962435,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.9372816992728654}",20,0,-65.32647521683573,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.9369161599498623}",30,1,-143.39649820521524,"{0: 14, 1: 5, 2: 6, 3: 4, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.9365495931786084}",20,0,-84.02240588412104,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.9361819993610909}",20,0,-68.83026656261343,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
345,False,"{'a': 0.5, 'e': 0.9358133789004235}",20,0,-79.620961023316,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
346,False,"{'a': 0.5, 'e': 0.9354437322008454}",30,16,-99.36692353529078,"{0: 7, 1: 0, 2: 5, 3: 1, 4: 1}",1
347,False,"{'a': 0.5, 'e': 0.9350730596677217}",20,14,9.306759815885174,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.9347013617075419}",35,0,-207.70365764264758,"{0: 21, 1: 3, 2: 6, 3: 2, 4: 3}",0
349,False,"{'a': 0.5, 'e': 0.9343286387279206}",20,0,-87.6728605815064,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
350,False,"{'a': 0.5, 'e': 0.9339548911375959}",20,0,-113.68537331920673,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
351,False,"{'a': 0.5, 'e': 0.9335801193464299}",25,0,-87.81143775255516,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
352,False,"{'a': 0.5, 'e': 0.9332043237654077}",20,0,-140.72932020724707,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
353,False,"{'a': 0.5, 'e': 0.9328275048066372}",30,0,-86.12759587243619,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
354,False,"{'a': 0.5, 'e': 0.9324496628833484}",20,0,-60.52352053088958,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.9320707984098935}",25,0,-123.2946969339285,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
356,False,"{'a': 0.5, 'e': 0.9316909118017455}",25,6,-54.85826454616124,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
357,False,"{'a': 0.5, 'e': 0.9313100034754987}",20,0,-51.726758427708745,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
358,False,"{'a': 0.5, 'e': 0.9309280738488678}",20,0,-61.20447553311778,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
359,False,"{'a': 0.5, 'e': 0.9305451233406873}",20,11,-87.64226410695377,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 2}",1
360,False,"{'a': 0.5, 'e': 0.9301611523709116}",30,0,-127.54839440798213,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
361,False,"{'a': 0.5, 'e': 0.9297761613606136}",35,11,-41.952217028367,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.9293901507319853}",25,13,-19.491879337678014,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.9290031209083366}",20,0,-67.87145322101853,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
364,False,"{'a': 0.5, 'e': 0.9286150723140951}",20,0,-145.5860474032397,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
365,False,"{'a': 0.5, 'e': 0.9282260053748058}",25,0,-123.8990778163332,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.9278359205171303}",20,1,-33.7181298691218,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.9274448181688463}",25,0,-101.0816972739441,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
