trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.9585635409273616}",20,0,-31.148801957904702,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
185,False,"{'a': 0.5, 'e': 0.9581150999935522}",20,0,-52.26314599769302,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.9576642974023177}",25,0,-91.15848602402245,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.9572111342648416}",25,10,-51.28240963219008,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 1}",1
188,False,"{'a': 0.5, 'e': 0.9567556116981252}",30,0,-201.3551970198374,"{0: 18, 1: 1, 2: 6, 3: 2, 4: 3}",0
189,False,"{'a': 0.5, 'e': 0.9562977308249859}",20,1,-51.532514928767,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
190,False,"{'a': 0.5, 'e': 0.9558374927740542}",20,0,-78.6623696293203,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.9553748986797704}",20,0,-149.76221244055466,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.9549099496823826}",30,0,-140.0407524645239,"{0: 21, 1: 4, 2: 2, 3: 0, 4: 3}",0
193,False,"{'a': 0.5, 'e': 0.9544426469279434}",25,0,-142.69550346372648,"{0: 12, 1: 4, 2: 6, 3: 2, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.953972991568307}",25,0,-84.83255075907695,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.9535009847611265}",30,0,-234.25901287608116,"{0: 17, 1: 1, 2: 8, 3: 0, 4: 4}",0
196,False,"{'a': 0.5, 'e': 0.9530266276698517}",20,0,-81.92754219032716,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.9525499214637247}",20,0,-99.97227722709847,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.9520708673177787}",25,0,-127.00592500229429,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
199,False,"{'a': 0.5, 'e': 0.9515894664128338}",25,10,-26.621278378929865,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.951105719935495}",20,0,-108.00634863198539,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
201,False,"{'a': 0.5, 'e': 0.9506196290781486}",20,0,-95.97817069880094,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.9501311950389598}",20,0,-177.33651581529062,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
203,False,"{'a': 0.5, 'e': 0.9496404190218695}",20,1,-8.627384716786125,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.949147302236591}",20,0,-83.49208244110982,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.948651845898608}",20,0,-61.12018792875204,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.9481540512291703}",25,0,-141.3219975404982,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
207,False,"{'a': 0.5, 'e': 0.9476539194552916}",20,0,-137.52952807215615,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
208,False,"{'a': 0.5, 'e': 0.9471514518097469}",20,0,-124.73755850130628,"{0: 7, 1: 3, 2: 8, 3: 2, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.946646649531068}",20,0,-127.49463509982361,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
210,False,"{'a': 0.5, 'e': 0.9461395138635421}",20,0,-35.399291892616205,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.9456300460572075}",20,0,-26.168930566375778,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.9451182473678511}",20,0,-102.7674649091722,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9446041190570053}",20,0,-121.80479868183363,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.9440876623919446}",25,0,-157.67066264050283,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
215,False,"{'a': 0.5, 'e': 0.9435688786456831}",25,0,-141.03644843902816,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
216,False,"{'a': 0.5, 'e': 0.9430477690969702}",20,0,-89.5835563925133,"{0: 9, 1: 5, 2: 5, 3: 1, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.9425243350302888}",20,0,-31.404787767588395,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
218,False,"{'a': 0.5, 'e': 0.9419985777358512}",30,7,-71.51477214676645,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 1}",1
219,False,"{'a': 0.5, 'e': 0.9414704985095962}",25,0,-155.99384765637578,"{0: 13, 1: 1, 2: 7, 3: 3, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.9409400986531861}",25,0,-218.83376067235423,"{0: 12, 1: 5, 2: 3, 3: 1, 4: 4}",0
221,False,"{'a': 0.5, 'e': 0.9404073794740033}",30,0,-53.3121331045496,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.9398723422851469}",25,0,-78.5555171622616,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.93933498840543}",30,0,-208.1608516954354,"{0: 16, 1: 2, 2: 8, 3: 1, 4: 3}",0
224,False,"{'a': 0.5, 'e': 0.9387953191593756}",30,0,-66.1344778598711,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.9382533358772145}",20,15,-0.6525523083451481,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.9377090398948807}",20,10,-108.57287270068396,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 2}",1
227,False,"{'a': 0.5, 'e': 0.9371624325540094}",20,0,-186.9324649979709,"{0: 7, 1: 4, 2: 5, 3: 2, 4: 2}",0
228,False,"{'a': 0.5, 'e': 0.9366135152019325}",20,0,-125.40085599766483,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",1
229,False,"{'a': 0.5, 'e': 0.9360622891916762}",20,5,-62.95598632774441,"{0: 7, 1: 2, 2: 6, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.9355087558819573}",25,7,-90.88159985952174,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 1}",1
231,False,"{'a': 0.5, 'e': 0.9349529166371795}",20,0,-205.48596105493553,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
232,False,"{'a': 0.5, 'e': 0.9343947728274309}",25,0,-77.10011867495103,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.9338343258284799}",25,0,-206.54083398450246,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
234,False,"{'a': 0.5, 'e': 0.933271577021772}",35,0,-155.52169994214407,"{0: 23, 1: 3, 2: 5, 3: 2, 4: 2}",0
235,False,"{'a': 0.5, 'e': 0.9327065277944264}",30,0,-138.5317371637083,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
236,False,"{'a': 0.5, 'e': 0.9321391795392326}",30,0,-25.684497456862587,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.9315695336546473}",25,0,-53.41771799008662,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.93099759154479}",20,0,-131.59203668348053,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
239,False,"{'a': 0.5, 'e': 0.9304233546194407}",25,0,-114.1786357381698,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.9298468242940358}",30,0,-66.83748506751434,"{0: 20, 1: 1, 2: 9, 3: 0, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.9292680019896643}",30,0,-110.71553128845912,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
242,False,"{'a': 0.5, 'e': 0.9286868891330653}",20,13,-43.60210307118558,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
243,False,"{'a': 0.5, 'e': 0.9281034871566235}",30,0,-102.51960518722727,"{0: 17, 1: 4, 2: 8, 3: 1, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.927517797498366}",25,0,-173.75160570996724,"{0: 10, 1: 3, 2: 8, 3: 3, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.9269298216019592}",20,0,-65.63707227737508,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.9263395609167044}",30,0,-201.9881910892724,"{0: 19, 1: 0, 2: 4, 3: 5, 4: 2}",0
247,False,"{'a': 0.5, 'e': 0.9257470168975349}",25,0,-174.029003216521,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
248,False,"{'a': 0.5, 'e': 0.9251521910050122}",30,12,-103.97867132600153,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.9245550847053222}",30,0,-77.22326371476089,"{0: 18, 1: 3, 2: 9, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.9239556994702721}",20,0,-195.82912986995674,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
251,False,"{'a': 0.5, 'e': 0.9233540367772862}",25,0,-139.39122173828318,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
252,False,"{'a': 0.5, 'e': 0.9227500981094026}",25,0,-67.99928097593042,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
253,False,"{'a': 0.5, 'e': 0.9221438849552692}",25,0,-29.4549621556418,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.9215353988091408}",30,0,-70.44201978368858,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.9209246411708745}",20,0,-75.39218748872112,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.9203116135459264}",20,0,-89.64738905336078,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.919696317445348}",30,0,-209.73022060317226,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 4}",0
258,False,"{'a': 0.5, 'e': 0.9190787543857823}",25,0,-195.8503230168847,"{0: 14, 1: 0, 2: 7, 3: 1, 4: 3}",0
259,False,"{'a': 0.5, 'e': 0.9184589258894604}",25,0,-80.57847559367083,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
260,False,"{'a': 0.5, 'e': 0.9178368334841971}",25,0,-52.08482815398316,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.9172124787033875}",30,0,-278.4577303153116,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 5}",0
262,False,"{'a': 0.5, 'e': 0.9165858630860038}",25,7,-47.28451856065207,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.91595698817659}",25,0,-94.5083185237766,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
264,False,"{'a': 0.5, 'e': 0.9153258555252599}",30,0,-254.0380342438754,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 5}",0
265,False,"{'a': 0.5, 'e': 0.914692466687692}",20,0,-158.49453098824907,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
266,False,"{'a': 0.5, 'e': 0.914056823225126}",25,0,-115.10390149158732,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.9134189267043593}",20,0,-119.85397947490686,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
268,False,"{'a': 0.5, 'e': 0.9127787786977426}",30,0,-154.88746918237138,"{0: 17, 1: 1, 2: 9, 3: 2, 4: 1}",0
269,False,"{'a': 0.5, 'e': 0.9121363807831764}",20,0,-116.97926252083197,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.9114917345441071}",25,0,-170.14377744094008,"{0: 14, 1: 2, 2: 4, 3: 3, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.9108448415695228}",25,0,-56.17495598841658,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
272,False,"{'a': 0.5, 'e': 0.9101957034539497}",20,0,-119.29634831455044,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
273,False,"{'a': 0.5, 'e': 0.9095443217974479}",25,0,-183.88092936445406,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 3}",0
274,False,"{'a': 0.5, 'e': 0.908890698205608}",30,0,-41.232229879022995,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
275,False,"{'a': 0.5, 'e': 0.9082348342895461}",25,0,-124.89319530714262,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
276,False,"{'a': 0.5, 'e': 0.9075767316659011}",25,12,-21.259342326596816,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.9069163919568297}",20,0,-79.47312409525277,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.9062538167900029}",20,0,-78.25303134765437,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.9055890077986021}",30,0,-96.76577317291222,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
280,False,"{'a': 0.5, 'e': 0.9049219666213144}",30,0,-192.14501155158234,"{0: 16, 1: 7, 2: 3, 3: 1, 4: 3}",0
281,False,"{'a': 0.5, 'e': 0.9042526949023293}",30,16,-7.888664946395581,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.9035811942913344}",20,0,-115.8750872063054,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
283,False,"{'a': 0.5, 'e': 0.9029074664435112}",20,0,-39.059047217259376,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.9022315130195311}",30,10,-52.584825144061675,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",1
285,False,"{'a': 0.5, 'e': 0.9015533356855514}",25,0,-99.27167153663571,"{0: 12, 1: 5, 2: 7, 3: 1, 4: 0}",0
286,False,"{'a': 0.5, 'e': 0.900872936113211}",35,7,-148.80131636234557,"{0: 16, 1: 4, 2: 5, 3: 1, 4: 2}",1
287,False,"{'a': 0.5, 'e': 0.9001903159796265}",25,0,-111.61900008293406,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 2}",0
288,False,"{'a': 0.5, 'e': 0.8995054769673879}",25,0,-193.99530057065675,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
289,False,"{'a': 0.5, 'e': 0.8988184207645545}",25,0,-128.34727198591685,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
290,False,"{'a': 0.5, 'e': 0.898129149064651}",30,0,-95.34428153331505,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
291,False,"{'a': 0.5, 'e': 0.8974376635666625}",20,0,-83.26829452546768,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
292,False,"{'a': 0.5, 'e': 0.8967439659750317}",20,0,-77.10975765110867,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
293,False,"{'a': 0.5, 'e': 0.896048057999653}",25,0,-86.67191823266778,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
294,False,"{'a': 0.5, 'e': 0.89534994135587}",25,0,-96.24991519385271,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.8946496177644697}",25,0,-85.92062973694793,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
296,False,"{'a': 0.5, 'e': 0.8939470889516796}",20,0,-47.72714854461624,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.8932423566491625}",25,9,-77.45908760521422,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 1}",1
298,False,"{'a': 0.5, 'e': 0.8925354225940129}",20,0,-190.20128017886728,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 5}",0
299,False,"{'a': 0.5, 'e': 0.8918262885287519}",20,0,-99.26567844789666,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.891114956201324}",20,0,-96.02608303693366,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.8904014273650916}",20,0,-58.9689366729189,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.8896857037788318}",25,0,-64.57926392471103,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
303,False,"{'a': 0.5, 'e': 0.8889677872067312}",25,0,-118.5319872852986,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 2}",0
304,False,"{'a': 0.5, 'e': 0.8882476794183819}",20,0,-97.83400008309782,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
305,False,"{'a': 0.5, 'e': 0.8875253821887774}",20,10,-24.110096427717703,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.8868008972983078}",20,0,-60.39189885811657,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.8860742265327554}",25,0,-72.87482347515771,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.8853453716832905}",35,0,-161.2159026817491,"{0: 21, 1: 1, 2: 10, 3: 2, 4: 1}",0
309,False,"{'a': 0.5, 'e': 0.8846143345464674}",25,10,-117.96705670976326,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 2}",1
310,False,"{'a': 0.5, 'e': 0.8838811169242189}",20,0,-148.972150037589,"{0: 10, 1: 2, 2: 3, 3: 4, 4: 1}",0
311,False,"{'a': 0.5, 'e': 0.8831457206238528}",25,0,-120.82647442720665,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
312,False,"{'a': 0.5, 'e': 0.8824081474580471}",25,0,-217.63841262349135,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 5}",0
313,False,"{'a': 0.5, 'e': 0.8816683992448454}",30,0,-113.10294377798044,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
314,False,"{'a': 0.5, 'e': 0.8809264778076529}",20,0,-82.15958396587415,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.8801823849752313}",20,0,-60.460413422904736,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
316,False,"{'a': 0.5, 'e': 0.8794361225816946}",25,0,-60.308312330807894,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.8786876924665045}",20,0,-90.58167869133217,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
318,False,"{'a': 0.5, 'e': 0.8779370964744663}",20,0,-52.91713900050945,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.8771843364557234}",30,0,-94.02662421928721,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.8764294142657537}",20,0,-110.82228545886635,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
321,False,"{'a': 0.5, 'e': 0.8756723317653645}",25,5,-174.92476296450906,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 2}",1
322,False,"{'a': 0.5, 'e': 0.8749130908206881}",30,0,-187.33387937488288,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 3}",0
323,False,"{'a': 0.5, 'e': 0.8741516933031772}",20,0,-47.444371695119116,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.8733881410896001}",20,0,-98.62841710626904,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
325,False,"{'a': 0.5, 'e': 0.8726224360620362}",25,0,-132.5868022161209,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
326,False,"{'a': 0.5, 'e': 0.8718545801078713}",20,0,-105.87899203728244,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.8710845751197934}",30,1,-185.15910234561971,"{0: 15, 1: 2, 2: 9, 3: 1, 4: 2}",1
328,False,"{'a': 0.5, 'e': 0.8703124229957875}",30,0,-268.4321985405018,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 5}",0
329,False,"{'a': 0.5, 'e': 0.8695381256391306}",20,0,-84.21686764241973,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.8687616849583882}",20,10,-6.992932692140055,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.8679831028674084}",20,0,-134.3022871585234,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
332,False,"{'a': 0.5, 'e': 0.8672023812853177}",25,0,-143.53248980899593,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
333,False,"{'a': 0.5, 'e': 0.8664195221365165}",20,12,-12.307162484017248,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.8656345273506739}",25,0,-110.14906149135699,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
335,False,"{'a': 0.5, 'e': 0.8648473988627231}",20,0,-150.38171421032263,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
336,False,"{'a': 0.5, 'e': 0.8640581386128567}",25,0,-185.14202963406126,"{0: 9, 1: 7, 2: 6, 3: 1, 4: 2}",0
337,False,"{'a': 0.5, 'e': 0.863266748546522}",20,0,-204.31045086377821,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
338,False,"{'a': 0.5, 'e': 0.8624732306144158}",25,0,-161.07000514964764,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
339,False,"{'a': 0.5, 'e': 0.8616775867724802}",20,0,-67.9714790159266,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
340,False,"{'a': 0.5, 'e': 0.8608798189818971}",30,0,-137.49445194063466,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
341,False,"{'a': 0.5, 'e': 0.8600799292090843}",20,4,-15.670578451445408,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.8592779194256893}",30,0,-92.08988194120485,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.8584737916085857}",25,0,-79.95595789782911,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.857667547739868}",25,0,-24.45517509822243,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
345,False,"{'a': 0.5, 'e': 0.856859189806846}",25,0,-0.4108619530258335,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
346,False,"{'a': 0.5, 'e': 0.8560487198020409}",30,0,-52.604529632761356,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.8552361397231799}",20,0,-36.36799664963762,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.8544214515731909}",30,0,-53.27194116676972,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
349,False,"{'a': 0.5, 'e': 0.8536046573601986}",20,0,-161.41162396511854,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
350,False,"{'a': 0.5, 'e': 0.8527857590975187}",25,14,8.106616891780686,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.851964758803653}",30,0,-58.002676135690685,"{0: 22, 1: 2, 2: 4, 3: 2, 4: 0}",0
352,False,"{'a': 0.5, 'e': 0.8511416585022844}",20,11,-11.474767219560452,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.8503164602222729}",20,0,-30.664020921137848,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.8494891659976491}",25,0,-162.89383801453076,"{0: 10, 1: 5, 2: 7, 3: 2, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.8486597778676102}",25,0,-131.92988589685777,"{0: 14, 1: 3, 2: 3, 3: 5, 4: 0}",0
356,False,"{'a': 0.5, 'e': 0.8478282978765144}",25,0,-221.68380841626225,"{0: 12, 1: 2, 2: 5, 3: 3, 4: 3}",0
357,False,"{'a': 0.5, 'e': 0.8469947280738764}",25,0,-174.97766983595994,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
358,False,"{'a': 0.5, 'e': 0.8461590705143621}",30,0,-110.98986999671902,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
359,False,"{'a': 0.5, 'e': 0.8453213272577833}",25,0,-91.48957449273149,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.844481500369093}",25,0,-162.15589051447176,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
361,False,"{'a': 0.5, 'e': 0.8436395919183799}",20,0,-56.51327552631471,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.8427956039808638}",20,0,-72.32880504270959,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
363,False,"{'a': 0.5, 'e': 0.8419495386368903}",20,3,-59.246752192085594,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
364,False,"{'a': 0.5, 'e': 0.8411013979719252}",20,13,-44.61636371458653,"{0: 4, 1: 0, 2: 1, 3: 2, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.8402511840765502}",30,0,-137.63422570168674,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
366,False,"{'a': 0.5, 'e': 0.8393988990464568}",30,0,-105.45001025880676,"{0: 24, 1: 1, 2: 1, 3: 2, 4: 2}",0
367,False,"{'a': 0.5, 'e': 0.8385445449824424}",20,0,-87.40602777638591,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
