trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.9816936431924285}",20,0,-50.16238636257078,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
185,False,"{'a': 0.5, 'e': 0.9814936481498857}",20,0,-120.23944553931936,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.9812925767741818}",20,0,-105.21827893732188,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.9810904292858175}",20,0,-98.17388618969693,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
188,False,"{'a': 0.5, 'e': 0.9808872059064732}",20,0,-114.51687829449538,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.9806829068590092}",25,0,-198.66900020532591,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
190,False,"{'a': 0.5, 'e': 0.9804775323674656}",30,0,-53.241349267404146,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.9802710826570619}",35,0,-201.4024163701793,"{0: 19, 1: 6, 2: 7, 3: 0, 4: 3}",0
192,False,"{'a': 0.5, 'e': 0.9800635579541964}",25,0,-146.73386823502355,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
193,False,"{'a': 0.5, 'e': 0.9798549584864464}",25,0,-171.39692215036195,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
194,False,"{'a': 0.5, 'e': 0.979645284482568}",25,0,-107.99356410873403,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.9794345361724957}",20,0,-160.6463017250705,"{0: 8, 1: 2, 2: 8, 3: 0, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.9792227137873415}",20,0,-30.510152020483105,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.979009817559396}",20,0,-89.86356042192928,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.978795847722127}",20,0,-141.55714088224076,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
199,False,"{'a': 0.5, 'e': 0.9785808045101798}",20,0,-99.32166403965428,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
200,False,"{'a': 0.5, 'e': 0.9783646881593768}",20,4,-125.38916549185139,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 2}",1
201,False,"{'a': 0.5, 'e': 0.9781474989067171}",20,0,-153.31929835708428,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
202,False,"{'a': 0.5, 'e': 0.9779292369903766}",25,0,-124.36206677967728,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.9777099026497071}",20,0,-78.65778195793557,"{0: 11, 1: 0, 2: 9, 3: 0, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.9774894961252371}",20,0,-129.61487443779342,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.9772680176586702}",25,0,-182.29234139937572,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
206,False,"{'a': 0.5, 'e': 0.9770454674928859}",30,0,-149.48071016146494,"{0: 17, 1: 3, 2: 6, 3: 3, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.976821845871939}",20,0,-137.03254943721356,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
208,False,"{'a': 0.5, 'e': 0.976597153041059}",20,0,-75.63189832901752,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
209,False,"{'a': 0.5, 'e': 0.9763713892466503}",25,0,-187.0372404640868,"{0: 14, 1: 0, 2: 6, 3: 3, 4: 2}",0
210,False,"{'a': 0.5, 'e': 0.976144554736292}",20,0,-21.258099620443808,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.9759166497587369}",30,0,-116.02578985934034,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.9756876745639119}",20,4,-94.52442912576015,"{0: 8, 1: 3, 2: 3, 3: 1, 4: 1}",1
213,False,"{'a': 0.5, 'e': 0.9754576294029177}",20,0,-180.43606724125505,"{0: 7, 1: 1, 2: 9, 3: 1, 4: 2}",0
214,False,"{'a': 0.5, 'e': 0.975226514528028}",30,0,-104.60028990659727,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.97499433019269}",25,3,-93.14337322047633,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 2}",1
216,False,"{'a': 0.5, 'e': 0.9747610766515233}",30,0,-99.5361087612614,"{0: 19, 1: 0, 2: 10, 3: 1, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.9745267541603203}",20,0,-71.80692719133486,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.9742913629760456}",20,0,-135.96018799651725,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
219,False,"{'a': 0.5, 'e': 0.9740549033568355}",25,0,-71.91297989647519,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.9738173755619983}",35,0,-200.959600710703,"{0: 14, 1: 8, 2: 10, 3: 2, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.9735787798520137}",30,0,-143.7727228549445,"{0: 19, 1: 0, 2: 9, 3: 0, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.9733391164885322}",25,0,-113.68703367824392,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.9730983857343753}",20,0,-143.1623938868545,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
224,False,"{'a': 0.5, 'e': 0.9728565878535351}",25,0,-80.30469479284528,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
225,False,"{'a': 0.5, 'e': 0.9726137231111739}",20,0,-84.21876534168246,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
226,False,"{'a': 0.5, 'e': 0.9723697917736237}",20,0,-76.10607673835037,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.9721247941083866}",20,0,-188.83133425008225,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
228,False,"{'a': 0.5, 'e': 0.9718787303841337}",20,0,-113.55172446313665,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
229,False,"{'a': 0.5, 'e': 0.9716316008707054}",20,0,-108.73517875642241,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.9713834058391108}",20,0,-157.6407194394104,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.9711341455615272}",20,0,-110.38477221755674,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
232,False,"{'a': 0.5, 'e': 0.9708838203113007}",20,0,-26.972244940608647,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.9706324303629447}",20,0,-35.04751734077506,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.9703799759921403}",20,0,-223.82646748117037,"{0: 7, 1: 2, 2: 6, 3: 2, 4: 3}",0
235,False,"{'a': 0.5, 'e': 0.9701264574757362}",25,0,-109.08117631227728,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
236,False,"{'a': 0.5, 'e': 0.9698718750917478}",30,0,-186.83623350991118,"{0: 17, 1: 5, 2: 4, 3: 1, 4: 3}",0
237,False,"{'a': 0.5, 'e': 0.9696162291193571}",20,0,-14.033217492054632,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.9693595198389126}",25,0,-49.741870662059746,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.9691017475319288}",25,0,-57.66387976382259,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.9688429124810859}",20,0,-118.47938626779667,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.9685830149702298}",25,0,-24.294203964046517,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
242,False,"{'a': 0.5, 'e': 0.9683220552843712}",25,0,-76.41291167696174,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.9680600337096856}",30,0,-204.0353166837548,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
244,False,"{'a': 0.5, 'e': 0.9677969505335134}",20,0,-93.44778925475552,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
245,False,"{'a': 0.5, 'e': 0.9675328060443588}",20,0,-101.56597651060781,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
246,False,"{'a': 0.5, 'e': 0.9672676005318898}",20,0,-139.26071693598638,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.9670013342869384}",20,0,-237.53603973564566,"{0: 9, 1: 1, 2: 4, 3: 2, 4: 4}",0
248,False,"{'a': 0.5, 'e': 0.9667340076014992}",20,0,-118.3662942841876,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.9664656207687304}",20,0,-88.26018356019256,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.9661961740829523}",20,0,-117.12158356081375,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
251,False,"{'a': 0.5, 'e': 0.9659256678396477}",20,8,-49.0241086101633,"{0: 6, 1: 2, 2: 3, 3: 1, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.9656541023354611}",25,0,-259.8173887686395,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 5}",0
253,False,"{'a': 0.5, 'e': 0.965381477868199}",25,0,-167.29081340743147,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
254,False,"{'a': 0.5, 'e': 0.9651077947368286}",20,0,-189.38109296850894,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
255,False,"{'a': 0.5, 'e': 0.9648330532414786}",30,5,-150.7097301871358,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",1
256,False,"{'a': 0.5, 'e': 0.9645572536834383}",20,13,-3.6695257642778953,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.9642803963651569}",25,0,-103.26460697960779,"{0: 13, 1: 3, 2: 8, 3: 1, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.9640024815902439}",20,0,-94.8267441528198,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.9637235096634685}",20,0,-74.48523360100519,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
260,False,"{'a': 0.5, 'e': 0.9634434808907588}",20,0,-125.76974929508785,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
261,False,"{'a': 0.5, 'e': 0.9631623955792024}",30,0,-131.38244006995967,"{0: 17, 1: 6, 2: 4, 3: 2, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.9628802540370449}",20,0,-51.79351116834388,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.9625970565736908}",25,0,-248.0249570299312,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 5}",0
264,False,"{'a': 0.5, 'e': 0.9623128034997022}",25,0,-115.77680630031993,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
265,False,"{'a': 0.5, 'e': 0.962027495126799}",35,0,-86.02086775149937,"{0: 25, 1: 5, 2: 3, 3: 1, 4: 1}",0
266,False,"{'a': 0.5, 'e': 0.9617411317678581}",20,0,-61.73592477949269,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.9614537137369137}",25,0,-120.88391200842953,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
268,False,"{'a': 0.5, 'e': 0.9611652413491563}",30,0,-211.75892778436906,"{0: 16, 1: 4, 2: 5, 3: 2, 4: 3}",0
269,False,"{'a': 0.5, 'e': 0.9608757149209327}",20,0,-75.0519811063795,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.9605851347697456}",20,0,-119.36334491885343,"{0: 10, 1: 0, 2: 9, 3: 0, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.9602935012142534}",30,0,-210.715660357503,"{0: 18, 1: 2, 2: 4, 3: 3, 4: 3}",0
272,False,"{'a': 0.5, 'e': 0.9600008145742693}",20,0,-116.46731282380846,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
273,False,"{'a': 0.5, 'e': 0.9597070751707618}",35,0,-135.2088741261301,"{0: 23, 1: 5, 2: 5, 3: 0, 4: 2}",0
274,False,"{'a': 0.5, 'e': 0.9594122833258536}",20,5,-109.64946393977343,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 3}",1
275,False,"{'a': 0.5, 'e': 0.9591164393628215}",20,0,-41.399585834697994,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
276,False,"{'a': 0.5, 'e': 0.9588195436060964}",25,0,-73.9475902247543,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.9585215963812624}",20,0,-105.86832533415665,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
278,False,"{'a': 0.5, 'e': 0.9582225980150566}",35,0,-99.60546004271426,"{0: 23, 1: 1, 2: 10, 3: 1, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.9579225488353689}",20,0,-157.6182185120032,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
280,False,"{'a': 0.5, 'e': 0.9576214491712416}",25,0,-117.55149484552831,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
281,False,"{'a': 0.5, 'e': 0.9573192993528689}",25,0,-128.61615964541903,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
282,False,"{'a': 0.5, 'e': 0.9570160997115966}",25,0,-116.63808269331929,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
283,False,"{'a': 0.5, 'e': 0.9567118505799221}",20,0,-152.80950459833133,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
284,False,"{'a': 0.5, 'e': 0.9564065522914932}",30,0,-255.98017101837678,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 5}",0
285,False,"{'a': 0.5, 'e': 0.9561002051811086}",20,0,-83.61400338464043,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.9557928095847169}",25,0,-49.37186714244949,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.9554843658394168}",20,0,-85.46340811504518,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
288,False,"{'a': 0.5, 'e': 0.9551748742834562}",30,0,-132.1475161420766,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
289,False,"{'a': 0.5, 'e': 0.954864335256232}",30,9,-130.3785380612964,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 3}",1
290,False,"{'a': 0.5, 'e': 0.9545527490982901}",20,0,-154.6399526693614,"{0: 11, 1: 3, 2: 1, 3: 3, 4: 2}",0
291,False,"{'a': 0.5, 'e': 0.9542401161513245}",30,0,-140.26558874186517,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
292,False,"{'a': 0.5, 'e': 0.953926436758177}",25,0,-89.49012795433148,"{0: 14, 1: 5, 2: 4, 3: 2, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.9536117112628374}",25,0,-120.40198016471139,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
294,False,"{'a': 0.5, 'e': 0.9532959400104422}",30,17,-43.767394701844864,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.9529791233472749}",25,0,-89.02630132643968,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
296,False,"{'a': 0.5, 'e': 0.9526612616207655}",25,0,-86.5723730135132,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.95234235517949}",20,0,-177.19794215458867,"{0: 9, 1: 0, 2: 7, 3: 2, 4: 2}",0
298,False,"{'a': 0.5, 'e': 0.95202240437317}",30,0,-57.508441733308594,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.9517014095526726}",30,0,-211.07717997673493,"{0: 13, 1: 6, 2: 8, 3: 0, 4: 3}",0
300,False,"{'a': 0.5, 'e': 0.9513793710700094}",30,0,-197.33126322363725,"{0: 19, 1: 1, 2: 4, 3: 3, 4: 3}",0
301,False,"{'a': 0.5, 'e': 0.9510562892783367}",25,0,-66.35813192780903,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.9507321645319553}",20,0,-100.22933500379004,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
303,False,"{'a': 0.5, 'e': 0.950406997186309}",20,0,-190.7624523108531,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
304,False,"{'a': 0.5, 'e': 0.9500807875979856}",25,0,-110.5000408870839,"{0: 13, 1: 0, 2: 11, 3: 1, 4: 0}",0
305,False,"{'a': 0.5, 'e': 0.9497535361247155}",20,0,-43.18717392127493,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.9494252431253717}",20,0,-84.52071027964735,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.9490959089599694}",25,0,-59.87395248679819,"{0: 16, 1: 6, 2: 2, 3: 1, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.9487655339896657}",20,0,-141.85728815838286,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
309,False,"{'a': 0.5, 'e': 0.9484341185767589}",25,0,-130.84515590554793,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
310,False,"{'a': 0.5, 'e': 0.9481016630846882}",20,0,-138.53315905765072,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
311,False,"{'a': 0.5, 'e': 0.9477681678780336}",35,0,-124.61652838757871,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 2}",0
312,False,"{'a': 0.5, 'e': 0.9474336333225153}",20,0,-58.40811557473292,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.9470980597849931}",20,0,-98.11439609285537,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
314,False,"{'a': 0.5, 'e': 0.9467614476334663}",25,8,-104.58413630324513,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 1}",1
315,False,"{'a': 0.5, 'e': 0.9464237972370729}",25,0,-165.3469044716233,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
316,False,"{'a': 0.5, 'e': 0.94608510896609}",25,0,-148.37728440024568,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
317,False,"{'a': 0.5, 'e': 0.9457453831919324}",25,0,-171.71252516847562,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
318,False,"{'a': 0.5, 'e': 0.9454046202871528}",20,0,-151.17538865469777,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
319,False,"{'a': 0.5, 'e': 0.9450628206254412}",20,0,-129.00776296295717,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
320,False,"{'a': 0.5, 'e': 0.9447199845816246}",30,22,-17.291992802600447,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.9443761125316668}",20,3,-101.29723760077364,"{0: 10, 1: 0, 2: 4, 3: 2, 4: 1}",1
322,False,"{'a': 0.5, 'e': 0.9440312048526671}",20,8,-108.87477743662956,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 2}",1
323,False,"{'a': 0.5, 'e': 0.943685261922861}",25,0,-9.705821422373958,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.9433382841216189}",20,0,-68.9689892480697,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
325,False,"{'a': 0.5, 'e': 0.9429902718294466}",20,0,-159.83650912760194,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
326,False,"{'a': 0.5, 'e': 0.9426412254279838}",20,0,-115.80678220692147,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.9422911453000045}",20,0,-74.51722632341013,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.9419400318294163}",20,0,-157.25549882888296,"{0: 8, 1: 3, 2: 7, 3: 0, 4: 2}",0
329,False,"{'a': 0.5, 'e': 0.94158788540126}",30,0,-137.73735848252602,"{0: 19, 1: 2, 2: 5, 3: 3, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.9412347064017091}",20,0,-72.45758287272488,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.9408804952180696}",20,0,-163.91585506282013,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
332,False,"{'a': 0.5, 'e': 0.9405252522387793}",25,0,-280.03637021689036,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 6}",0
333,False,"{'a': 0.5, 'e': 0.9401689778534073}",25,0,-98.27840327634796,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
334,False,"{'a': 0.5, 'e': 0.9398116724526541}",25,0,-149.87089893140697,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
335,False,"{'a': 0.5, 'e': 0.9394533364283506}",25,0,-86.57787319091213,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
336,False,"{'a': 0.5, 'e': 0.9390939701734583}",25,0,-73.52861983064552,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
337,False,"{'a': 0.5, 'e': 0.938733574082068}",20,0,-6.113411881328091,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
338,False,"{'a': 0.5, 'e': 0.9383721485494001}",20,0,-12.002020670672408,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.9380096939718039}",25,0,-247.52299560199083,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 5}",0
340,False,"{'a': 0.5, 'e': 0.937646210746757}",20,3,-63.5260765919904,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.9372816992728654}",25,0,-116.36082318040394,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
342,False,"{'a': 0.5, 'e': 0.9369161599498623}",25,0,-72.61054631955065,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.9365495931786084}",25,0,-48.10234524488916,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
344,False,"{'a': 0.5, 'e': 0.9361819993610909}",30,0,-45.018318147619325,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
345,False,"{'a': 0.5, 'e': 0.9358133789004235}",25,0,-144.1061738340068,"{0: 13, 1: 4, 2: 4, 3: 3, 4: 1}",0
346,False,"{'a': 0.5, 'e': 0.9354437322008454}",20,0,-20.321719212923973,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.9350730596677217}",20,6,-38.9527034407101,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.9347013617075419}",20,0,-49.89551587235328,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
349,False,"{'a': 0.5, 'e': 0.9343286387279206}",25,0,-202.50000602444788,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
350,False,"{'a': 0.5, 'e': 0.9339548911375959}",25,0,-178.88059256510763,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
351,False,"{'a': 0.5, 'e': 0.9335801193464299}",25,0,-168.75367266401148,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
352,False,"{'a': 0.5, 'e': 0.9332043237654077}",20,0,-80.85416609199855,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
353,False,"{'a': 0.5, 'e': 0.9328275048066372}",20,0,-184.9713695948758,"{0: 9, 1: 1, 2: 5, 3: 3, 4: 2}",0
354,False,"{'a': 0.5, 'e': 0.9324496628833484}",20,0,-121.56370978574128,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.9320707984098935}",25,2,-69.56483453004415,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.9316909118017455}",20,1,-0.8361695392781987,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.9313100034754987}",20,0,-120.40391014363632,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
358,False,"{'a': 0.5, 'e': 0.9309280738488678}",20,0,-131.33587037122984,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
359,False,"{'a': 0.5, 'e': 0.9305451233406873}",25,0,-143.35821268241068,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.9301611523709116}",20,0,-78.98769773206718,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.9297761613606136}",20,0,-30.499892436517158,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.9293901507319853}",25,0,-150.2772178066654,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
363,False,"{'a': 0.5, 'e': 0.9290031209083366}",20,0,-79.85669936328152,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
364,False,"{'a': 0.5, 'e': 0.9286150723140951}",30,0,-193.14457364776297,"{0: 19, 1: 2, 2: 3, 3: 3, 4: 3}",0
365,False,"{'a': 0.5, 'e': 0.9282260053748058}",20,0,-95.42093115472403,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
366,False,"{'a': 0.5, 'e': 0.9278359205171303}",25,0,-103.97840036574702,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
367,False,"{'a': 0.5, 'e': 0.9274448181688463}",25,0,-40.890521352479105,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
